#{"t_start": 1672112276.2890112, "env_id": "TruckTrailer-v1"}
r,l,t
-46.988537,903,40.785551
-59.094717,1293,69.904893
-46.751421,1011,86.385668
-44.673753,1056,113.091364
-58.234149,1209,132.283774
-56.11801,1303,162.499154
-44.677073,984,177.885573
-69.130057,1275,208.001216
-56.714142,1265,236.196255
-57.256783,1308,257.989816
-55.392973,1310,287.989211
-55.316034,1377,309.594059
-62.289258,1041,336.50703
-55.609446,1282,365.995275
-53.966582,1380,388.093059
-54.9145,1239,416.981871
-54.668293,1302,446.795577
-53.310689,1191,465.980583
-53.43982,1260,495.081623
-55.88672,1167,514.100784
-56.459316,1272,543.595287
-45.131579,857,557.887545
-56.202501,1265,586.301608
-57.620213,1207,615.09132
-58.703707,1290,635.608795
-45.014801,965,660.499347
-58.420481,1238,681.38482
-58.787253,1244,709.891058
-56.651819,1232,729.3973
-34.192016,947,753.099614
-58.205882,1175,772.485658
-44.635717,961,796.099067
-55.817629,1350,826.791615
-55.922374,1261,846.077713
-55.115897,1270,875.484164
-54.041086,1224,893.998816
-54.960512,1251,923.308575
-53.681601,1182,952.588266
-53.553284,1215,970.483134
-56.045915,1127,998.398961
-52.164802,1261,1017.194673
-54.579884,1137,1047.298888
-55.413036,1116,1075.997607
-57.548165,1201,1095.580482
-57.044757,1215,1124.408559
-53.269729,1189,1142.891986
-59.202415,1120,1170.602222
-44.528923,881,1183.578445
-44.95188,805,1206.490452
-58.465075,1072,1223.088418
-56.313045,1159,1252.091318
-44.717816,1016,1267.897662
-44.90552,888,1293.085838
-34.193497,852,1306.501577
-44.436832,876,1320.501961
-45.4819,866,1344.087997
-59.05689,1169,1361.280525
-34.185537,939,1385.594581
-34.198247,846,1398.395529
-57.887344,1124,1426.294221
-45.965911,962,1440.980609
-58.667157,1076,1469.101624
-58.111092,1244,1499.782528
-59.511051,1122,1517.095439
-57.511952,1108,1545.501926
-53.972875,1269,1565.486758
-57.025369,1219,1595.096497
-53.983332,1201,1612.883006
-54.299995,1132,1641.694439
-53.625111,1223,1671.604419
-52.765431,1208,1692.69944
-52.504024,1169,1721.887911
-48.336898,1205,1740.999159
-52.000425,1334,1773.686628
-50.132921,1329,1805.284552
-52.417805,1265,1825.678547
-48.412441,1293,1855.883755
-53.413572,1377,1887.688633
-45.424526,1295,1908.892483
-44.140669,1331,1941.69397
-67.555084,1692,1980.899628
-57.566275,1870,2019.306864
-62.953067,1761,2046.508351
-62.903885,1953,2085.803872
-62.420637,3515,2156.794429
-60.545863,3181,2224.198935
-36.837075,2558,2272.493861
-54.448224,2857,2325.489214
-45.285182,2599,2383.89457
-45.532743,2598,2434.189092
-37.128699,2502,2482.404146
-39.72972,2311,2526.707784
-37.596562,2453,2575.202413
-48.683352,2435,2631.790626
-54.133179,2232,2675.005238
-34.262182,2313,2720.085432
-46.71591,2466,2767.280359
-59.021799,2812,2822.001958
-32.808774,2385,2877.391744
-43.101306,2703,2928.404192
-57.687224,3029,2983.798312
-45.286127,2827,3046.293417
-48.081778,2932,3101.696125
-35.39388,2910,3166.5945
-39.250278,4248,3248.682425
-38.275626,2914,3303.095652
-38.637255,3541,3376.302693
-36.510156,5363,3474.084276
-48.560542,5262,3578.497832
-7.780543,5274,3686.308036
11.625835,5718,3789.383744
4.481975,5571,3899.681581
32.874875,5204,4006.379166
51.118762,5236,4105.600315
61.964316,5337,4211.794686
-64.364187,1369,4231.996844
-62.713786,1400,4263.789906
-65.94299,1358,4293.877467
-63.391884,1413,4316.885249
63.211603,5242,4423.582863
-54.645416,1028,4449.978793
-55.275391,1079,4466.193754
-66.009325,1410,4497.890539
-64.003682,1345,4519.194232
-65.140994,1348,4550.206871
-44.171265,1062,4577.297042
-64.512272,1348,4597.781572
-45.60614,1051,4624.298948
-65.344354,1368,4646.307562
-56.590841,1335,4677.888474
-45.50717,1038,4705.095719
-52.835175,1025,4720.48683
-55.331596,1031,4747.803933
-64.821216,1414,4769.1029
-54.021665,1032,4795.599877
-65.452638,1395,4815.77927
-62.928828,1339,4846.403054
-65.027632,1425,4879.085341
-64.191305,1359,4899.689297
-53.875645,1390,4931.885712
-55.871371,1440,4964.380659
-64.960439,1341,4983.603843
-63.554118,1357,5014.6921
52.162405,5326,5121.108081
193.522373,11741,5346.78864
61.906399,5561,5458.190649
225.31216,11184,5681.97902
51.740515,5257,5780.800812
222.86917,10964,6001.296529
62.364712,5270,6101.502892
184.256004,10999,6321.579359
11.74531,5244,6420.703642
91.221692,11176,6651.485009
201.887997,11053,6863.805172
214.423412,10916,7075.479102
222.205479,10841,7294.491199
144.742902,10750,7500.707583
181.010007,11048,7715.894891
273.358795,11182,7943.305933
352.383537,16284,8262.203865
433.006727,16118,8567.100472
544.917911,15924,8882.698244
725.824349,15703,9190.302779
695.844429,15783,9502.399518
745.883571,15687,9805.28704
775.803835,16120,10122.196101
695.837098,15936,10437.900414
795.885683,15744,10752.395201
775.850564,15530,11050.292329
805.840797,15446,11356.078372
825.823686,15381,11658.399261
825.857646,15208,11959.204418
835.893825,15198,12257.303186
825.867719,15128,12560.194043
795.863857,15154,12850.306536
795.813033,15157,13145.097674
785.818745,15114,13450.901157
815.872527,14872,13763.802406
825.831421,14964,14085.205407
805.862259,14848,14399.482803
835.866908,14847,14693.598251
845.845743,14833,14980.297932
815.877509,14792,15269.378215
835.878283,14788,15559.787852
744.760053,14990,15870.098409
604.187398,15026,16158.401691
564.048096,14849,16448.979795
675.839117,15082,16755.681534
775.799437,15113,17047.306868
785.832043,15086,17339.605989
755.107334,15198,17647.096665
805.807697,14993,17935.089792
785.365393,15099,18238.291328
714.845633,15021,18528.184913
805.805649,14957,18819.482516
865.849025,14793,19109.89472
835.833353,14718,19406.084287
845.888036,14722,19689.595284
845.881142,14707,19977.498158
855.870669,14676,20266.777503
44.096938,8636,20436.897505
865.861554,14654,20732.997739
855.803942,14712,21025.090508
835.802573,14870,21308.006333
825.806816,14995,21596.987668
785.80201,14945,21892.39385
765.828724,14910,22187.905248
855.809381,14960,22485.098742
845.867486,14838,22773.404443
865.813493,14703,23077.087961
865.868004,14847,23368.704857
915.877455,14708,23653.305684
895.847769,14671,23940.000671
845.826743,14748,24230.189418
895.844576,14782,24525.194034
875.819434,14712,24810.57943
885.82485,14665,25099.898874
885.844996,14823,25386.683256
875.889437,14722,25673.404751
885.802179,14702,25969.100339
885.863344,14793,26255.300274
915.889081,14676,26539.589598
885.826565,14762,26827.396739
895.821182,14815,27113.193229
915.880046,14759,27414.298222
865.808718,14880,27704.893932
885.820751,14811,27992.780459
885.842429,14890,28283.091689
895.84092,14821,28577.691758
875.887715,14858,28864.002423
885.875473,14869,29152.197201
855.85148,14922,29444.01143
-52.551771,970,29468.586492
885.824178,15006,29763.09406
905.857649,14945,30049.293011
905.820306,14846,30343.199363
915.844489,14898,30633.406515
905.833608,14880,30925.884019
-52.053188,980,30952.78971
915.870237,14903,31238.100183
895.833885,14947,31528.302988
915.883177,14844,31824.20361
905.832111,15007,32119.280812
895.81962,14857,32410.807521
875.801052,14830,32701.497056
895.848414,14804,32997.304871
875.888793,14866,33290.601066
905.806773,14902,33581.191163
-52.93814,966,33605.208402
895.855142,14893,33894.008252
895.88651,14976,34187.201424
855.841669,14907,34489.186962
875.877389,14882,34777.00045
885.881253,14925,35071.807182
885.814072,14837,35358.1824
885.877859,14804,35657.393899
885.827124,14880,35948.990438
875.89356,14882,36241.180798
875.800699,14828,36534.001984
895.871233,14840,36830.9987
905.881133,14925,37121.591022
875.862804,14871,37409.595508
905.83237,14850,37699.781795
875.79951,15134,38000.784767
875.815901,14993,38290.811036
885.813455,15136,38582.889319
805.79997,15127,38879.606774
885.828213,15046,39170.807745
875.509596,15103,39479.69459
855.669188,15160,39804.205223
885.81921,15027,40119.978111
915.849528,14936,40445.189302
875.840655,15099,40764.484766
895.852675,14992,41081.793548
895.818532,15099,41413.200207
865.813512,15217,41730.193612
685.830149,15329,42057.806109
815.858152,15254,42379.998716
755.844933,15150,42697.287839
825.828631,15264,43031.38514
865.853772,14983,43354.198502
865.867441,15045,43689.097517
905.844397,14914,44008.887266
875.835532,14886,44321.308362
895.832005,14870,44639.387765
885.833503,14846,44967.585572
875.834562,14830,45277.97864
895.855051,14865,45597.888012
915.879905,14794,45919.991117
885.886573,14912,46249.597342
885.870381,14826,46567.704283
915.874393,14837,46881.394562
885.861181,14803,47188.892076
905.880538,14829,47515.67933
895.862387,14867,47828.077425
895.879825,14844,48147.379479
905.89492,14817,48462.807124
885.885591,14852,48786.999165
915.86173,14748,49093.094662
915.885581,14876,49407.903099
895.839623,14879,49721.701953
865.828038,14888,50052.706706
925.818122,14885,50370.895473
915.887585,14821,50679.301518
895.822606,14832,50994.588365
905.79935,14789,51316.898498
865.818147,14824,51638.201763
905.824902,14723,51962.895228
915.808746,14701,52281.301509
915.866972,14719,52596.279178
935.861016,14755,52921.696085
925.834967,14843,53239.087879
915.873045,14716,53559.305715
875.843392,14773,53864.894675
905.858838,14749,54182.591852
905.82552,14754,54518.689975
915.872853,14725,54829.981771
945.863995,14752,55141.996921
935.822682,14856,55458.500738
925.813054,14730,55771.503214
925.886597,14713,56098.800724
905.858062,14807,56413.88946
925.898192,14742,56724.092916
905.855119,14801,57042.085246
905.814968,14731,57357.989465
925.850182,14780,57678.880129
935.812161,14797,57994.396479
935.873442,14700,58312.90236
925.84723,14719,58625.506974
915.869826,14829,58941.685037
935.886567,14743,59266.978516
925.889915,14763,59584.699167
925.818788,14735,59900.68399
925.832361,14719,60214.700046
925.899291,14739,60520.784092
905.832222,14771,60831.505118
905.86054,14733,61147.378512
875.848033,14826,61452.405427
895.828528,14747,61748.088198
915.853866,14798,62065.883866
905.897401,14774,62371.696649
895.825352,14753,62673.28418
915.84947,14754,62981.296362
905.879812,14772,63279.493265
915.806477,14753,63600.091696
945.800713,14689,63899.208961
885.853023,14795,64201.893233
925.805975,14761,64505.79845
925.858548,14758,64816.896753
925.894284,14764,65133.606443
895.895093,14797,65442.705174
925.815067,14785,65736.705893
905.816845,14781,66037.185402
915.817069,14803,66335.578248
935.865435,14665,66644.89189
875.845885,14806,66949.90409
945.849097,14756,67262.90121
895.872178,14797,67570.993416
925.896232,14793,67888.478093
915.801729,14786,68187.899978
885.874324,14828,68487.395657
925.857832,14856,68785.282335
925.839111,14769,69093.697598
915.811442,14753,69407.010617
925.83036,14711,69703.085531
885.833372,14772,69998.200183
905.840991,14885,70299.591395
935.866247,14769,70610.402088
945.822284,14792,70914.192496
925.847454,14853,71214.400911
875.84821,14913,71514.201834
895.833509,14734,71810.789162
945.810881,14810,72119.903301
895.824775,14753,72423.792101
895.876636,14793,72727.400304
895.809899,14800,73027.681381
855.821075,14834,73339.995482
885.857037,14839,73646.997246
825.893218,14944,74103.194084
865.812496,14824,74407.887743
885.817039,14855,74725.20685
895.888553,14841,75021.48755
885.815455,14798,75326.398102
825.833758,14898,75625.195532
895.892442,14819,75939.204972
865.830443,14865,76233.297898
855.839023,14885,76538.784945
875.883112,14849,76839.298784
895.839062,14820,77147.28792
845.859953,14801,77445.501414
845.837421,14899,77737.196551
915.895126,14876,78039.283853
875.836123,14847,78358.308532
865.808947,14871,78660.289644
905.845272,14799,78958.092724
865.809605,14836,79261.289923
915.870946,14794,79572.189127
895.821251,14923,79872.890915
915.84291,14764,80173.995844
845.865588,14853,80476.492213
885.870138,14820,80791.897989
935.881942,14879,81091.806607
473.793781,13751,81394.212775
855.828315,14846,81715.697184
875.815276,14957,82032.895245
825.865494,14874,82349.792094
775.802957,14875,82680.392169
875.827818,14894,82996.392733
825.837174,14980,83313.589725
815.854554,14889,83642.505764
845.864177,14890,83956.495775
865.837185,14824,84274.485349
785.869822,14933,84589.889832
865.818986,14886,84913.295317
845.821839,14942,85220.580415
925.845166,14943,85525.399944
895.824749,14833,85829.608271
935.878266,14866,86151.297513
915.860549,14884,86461.296845
885.881487,14821,86775.893589
885.889743,14916,87090.698887
935.859952,14827,87414.383041
895.824932,14843,87728.704322
905.826185,14904,88048.300673
905.869302,14743,88356.002542
945.833243,14835,88683.479264
905.814307,14854,89000.186691
905.863801,14823,89313.680909
915.828189,14769,89619.293696
925.869405,14800,89941.906616
925.81914,14850,90254.890437
935.827093,14806,90567.504719
935.401312,14919,90881.096839
895.816302,14859,91211.280658
895.821648,14851,91524.998285
915.846814,14770,91835.700469
935.823433,14842,92151.001491
955.824262,14847,92474.09859
915.859324,14831,92791.106208
925.819537,14787,93102.693977
895.84345,14805,93419.892992
925.800887,14861,93742.807048
895.851738,14832,94063.791413
935.839421,14797,94378.805239
935.804265,14732,94688.795099
925.818284,14758,95006.187431
885.800975,14837,95332.905412
915.811991,14815,95649.404546
945.801396,14764,95958.211226
935.846389,14758,96275.103499
895.828072,14768,96611.10239
925.810256,14798,96919.598884
925.858804,14705,97229.902904
895.817787,14835,97537.887768
885.835962,14816,97854.803217
915.875629,14790,98176.590918
885.86005,14820,98499.384263
955.831064,14775,98810.295874
935.836801,14766,99121.384881
935.829689,14779,99433.3919
965.824407,14681,99756.390416
905.847924,14748,100070.589607
915.843289,14823,100380.883983
875.839505,14889,100693.903233
905.874001,14759,101022.592231
965.807565,14728,101336.692861
905.859266,14792,101648.687725
925.853148,14836,101958.094005
945.866832,14797,102272.007703
885.80029,14815,102596.40229
935.805454,14748,102910.79593
975.851702,14761,103223.580362
945.858713,14770,103538.877778
925.830595,14807,103867.585795
955.849617,14777,104176.780306
925.880292,14807,104480.297594
955.855533,14791,104783.694672
925.815733,14819,105091.277961
985.875492,14737,105397.379871
955.868138,14772,105702.893502
925.803463,14803,106004.396244
935.885186,14754,106307.094818
945.808939,14780,106614.68759
975.876307,14767,106930.993874
935.806781,14821,107233.081232
