#{"t_start": 1675829723.3753326, "env_id": "TruckTrailer-v1"}
r,l,t
-58.569461,1329,50.206873
-68.790277,919,75.120988
-65.892841,973,90.212479
-49.825548,865,104.09975
-64.096607,1486,136.897
-57.923512,949,163.291301
-64.271719,3624,228.093822
-57.952226,927,253.206095
-37.720056,3212,311.997267
-69.782186,2069,357.405165
-63.225012,1551,394.115384
-46.872844,1025,422.014928
-75.621264,1632,459.418422
-71.787123,1426,482.502301
-75.14792,2265,528.317276
-63.793646,2237,573.815803
-75.035164,1209,603.005078
-63.044245,1402,635.30672
-77.785917,1123,654.301638
-72.639787,1773,694.004534
-79.851935,2938,760.008053
-49.178688,1142,779.392236
-69.801977,3933,862.002845
-71.026254,3513,937.598489
-59.401214,2153,983.809951
-58.03962,7224,1126.20719
-69.467877,2240,1173.509801
-63.133837,1324,1205.211195
-63.351067,2868,1260.616599
-67.138125,2027,1305.311882
-51.020932,1903,1350.011686
-76.175226,5582,1469.612388
-59.574032,10623,1692.795455
-67.624624,5194,1815.912255
-65.949145,2594,1872.009757
-71.739304,6273,2002.412459
-61.245473,5981,2128.999244
-62.385009,1689,2165.80808
-56.19104,5375,2275.599522
-70.159116,7202,2418.213895
-67.404538,15811,2742.914107
-58.35434,20000,3165.498795
-69.930641,7900,3319.403395
-59.921917,18141,3690.092847
-64.077327,5872,3809.196514
-66.217696,20000,4220.206467
-73.19818,20000,4627.61968
-52.831014,20000,5027.493606
-70.041634,1918,5067.007988
-80.115799,5632,5185.509654
-78.248286,20000,5600.418371
-82.962552,7873,5765.008786
-45.332631,20000,6163.995038
-60.329375,20000,6567.606213
-72.18673,20000,6980.115394
-57.21597,20000,7392.395422
-77.014855,20000,7814.807873
-80.774906,20000,8220.208531
-81.299637,20000,8635.219662
-81.916121,20000,9043.80471
-69.721108,2381,9090.01669
-72.087393,20000,9502.89416
-42.530717,20000,9910.621851
-63.214153,20000,10325.004086
-59.311565,20000,10741.508933
-68.886691,20000,11160.497434
-60.202789,20000,11577.992561
-74.059792,20000,11981.321057
-81.064494,20000,12407.397984
-76.492872,20000,12827.221315
-73.1519,20000,13244.020132
-70.238859,20000,13653.014616
-64.481409,20000,14070.208987
-72.49425,20000,14489.107372
-70.963488,20000,14911.108902
-70.174754,20000,15320.799532
-68.796356,20000,15740.211647
-71.044899,14753,16048.110981
-71.804904,20000,16460.017065
-76.417711,20000,16879.121489
-72.838279,20000,17296.118872
-77.72382,20000,17722.30928
-87.707683,20000,18140.118564
-88.083308,20000,18569.296313
-84.376833,20000,18984.910443
-87.545412,20000,19401.399806
-85.843158,20000,19814.014979
-80.310681,20000,20235.913642
-84.582854,20000,20666.320312
-91.52011,20000,21094.913393
-85.14725,20000,21516.912896
-89.020234,20000,21952.013969
-86.139603,20000,22385.001569
-87.110891,20000,22812.409875
-85.445329,20000,23234.316539
-90.853426,20000,23656.110154
-89.165558,20000,24074.420224
-91.534485,20000,24513.208138
-88.079119,20000,24951.808117
-89.283559,20000,25371.303397
-86.088319,20000,25799.49201
-93.843451,20000,26240.009074
-88.965249,20000,26677.008468
-94.906856,20000,27118.017605
-87.105969,20000,27544.793472
-90.382465,20000,27984.419707
-94.349423,20000,28427.510414
-93.913958,20000,28870.314039
-91.790475,20000,29309.308014
-89.738365,20000,29751.411645
-92.812629,20000,30194.719996
-89.936542,20000,30619.518605
-88.14175,20000,31054.305732
-94.571279,20000,31495.612872
-85.890361,20000,31923.214658
-94.172477,20000,32362.51141
-92.576911,20000,32795.202908
-91.905539,20000,33237.109063
-91.0965,20000,33675.419588
-93.898665,20000,34118.809423
-94.976606,20000,34554.702722
-91.208487,20000,34994.3192
-90.908394,20000,35434.894606
-93.890385,20000,35884.508233
-89.055068,20000,36307.810496
-95.197393,20000,36748.903116
-93.890507,20000,37192.916828
-94.609466,20000,37643.715959
-90.797691,20000,38077.309829
-92.868138,20000,38498.008737
-91.808593,20000,38930.216099
-91.622176,20000,39362.21448
-92.521639,20000,39794.105347
-91.440758,20000,40204.405262
-92.727885,20000,40631.017962
-93.863332,20000,41058.898631
-92.301916,20000,41479.816883
-91.727711,20000,41900.900022
-92.860193,20000,42327.102478
-95.081608,20000,42764.892531
-92.959274,20000,43193.004025
-95.246455,20000,43620.520904
-94.491706,20000,44041.496722
-93.321148,20000,44470.094747
-92.92591,20000,44905.408412
-93.537957,20000,45340.301957
-90.907088,20000,45757.493719
-92.48631,20000,46187.021236
-92.773199,20000,46615.11996
-93.740761,20000,47047.297857
-95.290304,20000,47470.208923
-92.869025,20000,47895.70673
-93.7253,20000,48322.009129
-92.934368,20000,48749.393888
-94.054702,20000,49176.815712
-92.606831,20000,49597.213713
-94.581535,20000,50020.507833
-94.792724,20000,50451.81527
-93.213432,20000,50861.891761
-93.966907,20000,51293.301817
-93.366306,20000,51719.720931
-93.075074,20000,52155.013157
-95.449772,20000,52584.109586
-94.637183,20000,53009.60748
-95.356787,20000,53432.616751
-92.643705,20000,53858.815308
-92.308767,20000,54283.211814
-94.167328,20000,54707.494182
-92.853772,20000,55139.313784
-93.485765,20000,55563.494745
-93.784443,20000,55988.61557
-94.642706,20000,56402.819853
-94.513441,20000,56829.11148
-95.723035,20000,57246.595879
-93.881198,20000,57663.515406
-94.143088,20000,58076.014076
-94.717233,20000,58500.611657
-93.753972,20000,58926.193267
-93.57921,20000,59355.993411
-93.105244,20000,59789.093579
-92.800585,20000,60207.510772
-93.192904,20000,60633.792796
-93.370593,20000,61066.209416
-95.976055,20000,61494.607458
-94.600493,20000,61912.496284
-92.090669,20000,62340.293042
-93.475324,20000,62768.698613
-94.889898,20000,63194.919357
-95.163001,20000,63614.203869
-95.209339,20000,64044.907804
-94.14776,20000,64474.612535
-95.023735,20000,64896.904544
-94.767816,20000,65331.609968
-93.604846,20000,65744.009752
-95.796538,20000,66174.507281
-93.91764,20000,66598.412246
-93.51268,20000,67021.519677
-92.11474,20000,67443.401122
-93.604506,20000,67873.410533
-92.917742,20000,68301.901234
-92.174831,20000,68724.008993
-94.552757,20000,69146.399566
-93.593604,20000,69569.20364
-93.819264,20000,70001.105106
-95.076292,20000,70433.021596
-92.369115,20000,70851.020984
-95.117549,20000,71287.103481
-92.384963,20000,71711.708819
-93.647353,20000,72139.416649
-93.700557,20000,72563.905108
-92.628218,20000,72984.692079
-92.730153,20000,73410.91162
-95.37656,20000,73839.096644
-94.980832,20000,74266.892229
-92.959845,20000,74683.607281
-95.416904,20000,75123.100543
-93.671111,20000,75551.595852
-92.935259,20000,75980.01641
-92.90824,20000,76414.220144
-94.185482,20000,76850.415087
-93.780691,20000,77274.891199
-95.803437,20000,77713.912323
-92.719423,20000,78142.417681
-93.764161,20000,78587.919426
-95.712923,20000,79023.816164
-92.555371,20000,79462.717297
-94.347876,20000,79896.709766
-93.958494,20000,80323.313879
-93.528662,20000,80765.211246
-93.997835,20000,81198.195798
-92.316293,20000,81636.503493
-93.646841,20000,82059.416132
-93.360808,20000,82494.819079
-95.339807,20000,82936.611718
-92.464022,20000,83378.414735
-93.915054,20000,83800.219463
-94.393592,20000,84225.797234
-93.652698,20000,84653.115528
-92.225149,20000,85075.617958
-93.468359,20000,85507.199203
-91.803907,20000,85935.499583
-93.638426,20000,86367.694087
-93.143499,20000,86805.407162
-93.874088,20000,87236.415692
-93.527796,20000,87658.90074
-94.85188,20000,88086.720803
-94.751316,20000,88519.203251
-92.426985,20000,88964.798608
-95.504543,20000,89389.10128
-93.875029,20000,89840.996084
-93.572277,20000,90276.802536
-92.988048,20000,90714.800121
-92.733648,20000,91136.514959
-94.160301,20000,91568.800266
-92.446921,20000,92002.51179
-93.076717,20000,92438.318547
-95.398393,20000,92881.516123
-93.537467,20000,93307.694952
-92.392596,20000,93740.01272
-94.588053,20000,94187.413211
-94.143397,20000,94626.096778
-93.233344,20000,95052.614231
-93.678202,20000,95482.90892
-95.09436,20000,95920.215212
-92.747645,20000,96365.902689
-94.88843,20000,96783.315313
-94.822483,20000,97217.217114
-92.079118,20000,97654.20668
-93.592416,20000,98089.815635
-93.261705,20000,98517.112042
-91.981147,20000,98942.821743
-92.401369,20000,99375.71624
-93.475502,20000,99805.994698
-92.095914,20000,100239.116588
-95.02705,20000,100650.213402
-93.686525,20000,101068.305858
-93.731216,20000,101487.199371
-93.547529,20000,101911.014655
-95.1923,20000,102320.423074
-93.388386,20000,102743.499329
-95.583515,20000,103164.615727
-94.73164,20000,103430.712072
-93.453093,20000,103598.134029
-94.663562,20000,103771.09844
-95.048567,20000,103943.102399
-92.711362,20000,104120.51151
-92.883739,20000,104289.534586
-94.605051,20000,104460.614429
-93.885827,20000,104632.349589
-94.326778,20000,104804.132753
-93.011926,20000,104974.437288
-92.277763,20000,105145.531302
-93.985324,20000,105319.040747
-95.926408,20000,105487.533168
-93.829601,20000,105658.543558
-94.989895,20000,105824.043983
-93.486933,20000,105993.41267
-93.746581,20000,106165.804678
-93.239555,20000,106336.2317
